text,reading,btype
とうぎょ,とうぎょ,名詞
投句,とうく,名詞
とうく,とうく,名詞
盗掘,とうくつ,名詞
盗くつ,とうくつ,名詞
とう掘,とうくつ,名詞
とうくつ,とうくつ,名詞
統計,とうけい,名詞
とう計,とうけい,名詞
とうけい,とうけい,名詞
東経,とうけい,名詞
東けい,とうけい,名詞
とうけい,とうけい,名詞
凍結,とうけつ,名詞
凍けつ,とうけつ,名詞
とう結,とうけつ,名詞
とうけつ,とうけつ,名詞
刀剣,とうけん,名詞
刀けん,とうけん,名詞
とうけん,とうけん,名詞
峠,とうげ,名詞
とうげ,とうげ,名詞
陶芸,とうげい,名詞
陶げい,とうげい,名詞
とう芸,とうげい,名詞
とうげい,とうげい,名詞
投稿,とうこう,名詞
投こう,とうこう,名詞
とうこう,とうこう,名詞
投降,とうこう,名詞
投こう,とうこう,名詞
とうこう,とうこう,名詞
登校,とうこう,名詞
とうこう,とうこう,名詞
党綱,とうこう,名詞
党こう,とうこう,名詞
とう綱,とうこう,名詞
とうこう,とうこう,名詞
刀工,とうこう,名詞
とうこう,とうこう,名詞
陶工,とうこう,名詞
とう工,とうこう,名詞
とうこう,とうこう,名詞
頭骨,とうこつ,名詞
頭こつ,とうこつ,名詞
とうこつ,とうこつ,名詞
投合,とうごう,名詞
とうごう,とうごう,名詞
統合,とうごう,名詞
とう合,とうごう,名詞
とうごう,とうごう,名詞
等号,とうごう,名詞
とうごう,とうごう,名詞
投獄,とうごく,名詞
投ごく,とうごく,名詞
とうごく,とうごく,名詞
東国,とうごく,名詞
とうごく,とうごく,名詞
踏査,とうさ,名詞
とう査,とうさ,名詞
とうさ,とうさ,名詞
搭載,とうさい,名詞
搭さい,とうさい,名詞
とう載,とうさい,名詞
とうさい,とうさい,名詞
登載,とうさい,名詞
登さい,とうさい,名詞
とうさい,とうさい,名詞
盗作,とうさく,名詞
とう作,とうさく,名詞
とうさく,とうさく,名詞
倒産,とうさん,名詞
倒さん,とうさん,名詞
とう産,とうさん,名詞
とうさん,とうさん,名詞
父さん,とうさん,名詞
とうさん,とうさん,名詞
当座,とうざ,名詞
とうざ,とうざ,名詞
東西,とうざい,名詞
とうざい,とうざい,名詞
凍死,とうし,名詞
とう死,とうし,名詞
とうし,とうし,名詞
投資,とうし,名詞
とうし,とうし,名詞
透視,とうし,名詞
とう視,とうし,名詞
とうし,とうし,名詞
闘士,とうし,名詞
とう士,とうし,名詞
とうし,とうし,名詞
闘志,とうし,名詞
とう志,とうし,名詞
とうし,とうし,名詞
等質,とうしつ,名詞
等しつ,とうしつ,名詞
とうしつ,とうしつ,名詞
糖質,とうしつ,名詞
糖しつ,とうしつ,名詞
とう質,とうしつ,名詞
とうしつ,とうしつ,名詞
当社,とうしゃ,名詞
とうしゃ,とうしゃ,名詞
謄写版,とうしゃばん,名詞
謄写ばん,とうしゃばん,名詞
とう写版,とうしゃばん,名詞
とう写ばん,とうしゃばん,名詞
とうしゃばん,とうしゃばん,名詞
党首,とうしゅ,名詞
とう首,とうしゅ,名詞
とうしゅ,とうしゅ,名詞
当主,とうしゅ,名詞
とうしゅ,とうしゅ,名詞
投手,とうしゅ,名詞
とうしゅ,とうしゅ,名詞
踏襲,とうしゅう,名詞
踏しゅう,とうしゅう,名詞
とう襲,とうしゅう,名詞
とうしゅう,とうしゅう,名詞
投書,とうしょ,名詞
とうしょ,とうしょ,名詞
当初,とうしょ,名詞
当しょ,とうしょ,名詞
とうしょ,とうしょ,名詞
島嶼,とうしょ,名詞
島しょ,とうしょ,名詞
とうしょ,とうしょ,名詞
凍傷,とうしょう,名詞
凍しょう,とうしょう,名詞
とう傷,とうしょう,名詞
とうしょう,とうしょう,名詞
闘将,とうしょう,名詞
闘しょう,とうしょう,名詞
とう将,とうしょう,名詞
とうしょう,とうしょう,名詞
答申,とうしん,名詞
とうしん,とうしん,名詞
投信,とうしん,名詞
投しん,とうしん,名詞
とうしん,とうしん,名詞
灯心,とうしん,名詞
とう心,とうしん,名詞
とうしん,とうしん,名詞
湯治,とうじ,名詞
とうじ,とうじ,名詞
冬至,とうじ,名詞
とうじ,とうじ,名詞
当時,とうじ,名詞
とうじ,とうじ,名詞
当事,とうじ,名詞
とうじ,とうじ,名詞
答辞,とうじ,名詞
とうじ,とうじ,名詞
陶磁器,とうじき,名詞
とう磁器,とうじき,名詞
陶磁き,とうじき,名詞
陶じ器,とうじき,名詞
とう磁き,とうじき,名詞
とうじ器,とうじき,名詞
陶じき,とうじき,名詞
とうじき,とうじき,名詞
当日,とうじつ,名詞
とうじつ,とうじつ,名詞
搭乗,とうじょう,名詞
とう乗,とうじょう,名詞
とうじょう,とうじょう,名詞
登場,とうじょう,名詞
とうじょう,とうじょう,名詞
投じる,とうじる,動詞
とうじる,とうじる,動詞
統帥,とうすい,名詞
統すい,とうすい,名詞
とう帥,とうすい,名詞
とうすい,とうすい,名詞
陶酔,とうすい,名詞
陶すい,とうすい,名詞
とう酔,とうすい,名詞
とうすい,とうすい,名詞
投ずる,とうずる,動詞
とうずる,とうずる,動詞
統制,とうせい,名詞
統せい,とうせい,名詞
とう制,とうせい,名詞
とうせい,とうせい,名詞
当世,とうせい,名詞
とうせい,とうせい,名詞
党勢,とうせい,名詞
党せい,とうせい,名詞
とう勢,とうせい,名詞
とうせい,とうせい,名詞
陶製,とうせい,名詞
陶せい,とうせい,名詞
とう製,とうせい,名詞
とうせい,とうせい,名詞
投石,とうせき,名詞
とうせき,とうせき,名詞
透析,とうせき,名詞
透せき,とうせき,名詞
とう析,とうせき,名詞
とうせき,とうせき,名詞
党籍,とうせき,名詞
党せき,とうせき,名詞
とう籍,とうせき,名詞
とうせき,とうせき,名詞
当選,とうせん,名詞
当せん,とうせん,名詞
とうせん,とうせん,名詞
党是,とうぜ,名詞
とう是,とうぜ,名詞
とうぜ,とうぜ,名詞
当然,とうぜん,副詞
当ぜん,とうぜん,副詞
とう然,とうぜん,副詞
とうぜん,とうぜん,副詞
当然だ,とうぜんだ,形容詞
当ぜんだ,とうぜんだ,形容詞
とうぜんだ,とうぜんだ,形容詞
逃走,とうそう,名詞
とう走,とうそう,名詞
とうそう,とうそう,名詞
闘争,とうそう,名詞
闘そう,とうそう,名詞
とう争,とうそう,名詞
とうそう,とうそう,名詞
党則,とうそく,名詞
党そく,とうそく,名詞
とう則,とうそく,名詞
とうそく,とうそく,名詞
統率,とうそつ,名詞
統そつ,とうそつ,名詞
とう率,とうそつ,名詞
とうそつ,とうそつ,名詞
盗賊,とうぞく,名詞
盗ぞく,とうぞく,名詞
とう賊,とうぞく,名詞
とうぞく,とうぞく,名詞
淘汰,とうた,名詞
とう汰,とうた,名詞
淘た,とうた,名詞
とうた,とうた,名詞
到達,とうたつ,名詞
到たつ,とうたつ,名詞
とう達,とうたつ,名詞
とうたつ,とうたつ,名詞
東端,とうたん,名詞
東たん,とうたん,名詞
とうたん,とうたん,名詞
投打,とうだ,名詞
とうだ,とうだ,名詞
当代,とうだい,名詞
とうだい,とうだい,名詞
灯台,とうだい,名詞
燈台,とうだい,名詞
とう台,とうだい,名詞
とうだい,とうだい,名詞
灯台守,とうだいもり,名詞
とう台守,とうだいもり,名詞
とうだいもり,とうだいもり,名詞
登壇,とうだん,名詞
登だん,とうだん,名詞
とうだん,とうだん,名詞
統治,とうち,名詞
とう治,とうち,名詞
とうち,とうち,名詞
当地,とうち,名詞
とうち,とうち,名詞
到着,とうちゃく,名詞
とう着,とうちゃく,名詞
とうちゃく,とうちゃく,名詞
父ちゃん,とうちゃん,名詞
とうちゃん,とうちゃん,名詞
登庁,とうちょう,名詞
登ちょう,とうちょう,名詞
とうちょう,とうちょう,名詞
登頂,とうちょう,名詞
登ちょう,とうちょう,名詞
とうちょう,とうちょう,名詞
盗聴,とうちょう,名詞
盗ちょう,とうちょう,名詞
とう聴,とうちょう,名詞
とうちょう,とうちょう,名詞
当直,とうちょく,名詞
とうちょく,とうちょく,名詞
到底,とうてい,副詞
到てい,とうてい,副詞
とう底,とうてい,副詞
とうてい,とうてい,副詞
投擲,とうてき,名詞
投てき,とうてき,名詞
とうてき,とうてき,名詞
当店,とうてん,名詞
とうてん,とうてん,名詞
読点,とうてん,名詞
とうてん,とうてん,名詞
尊い,とうとい,形容詞
貴い,とうとい,形容詞
とうとい,とうとい,形容詞
とうとう,とうとう,副詞
洞々たる,とうとうたる,形容詞
洞洞たる,とうとうたる,形容詞
とうとうたる,とうとうたる,形容詞
滔々たる,とうとうたる,形容詞
滔滔たる,とうとうたる,形容詞
とうとうたる,とうとうたる,形容詞
蕩々たる,とうとうたる,形容詞
蕩蕩たる,とうとうたる,形容詞
とうとうたる,とうとうたる,形容詞
唐突だ,とうとつだ,形容詞
唐とつだ,とうとつだ,形容詞
とう突だ,とうとつだ,形容詞
とうとつだ,とうとつだ,形容詞
糖度,とうど,名詞
とう度,とうど,名詞
とうど,とうど,名詞
頭取,とうどり,名詞
とうどり,とうどり,名詞
東南,とうなん,名詞
とうなん,とうなん,名詞
盗難,とうなん,名詞
盗なん,とうなん,名詞
とう難,とうなん,名詞
とうなん,とうなん,名詞
とうに,とうに,副詞
投入,とうにゅう,名詞
とうにゅう,とうにゅう,名詞
豆乳,とうにゅう,名詞
豆にゅう,とうにゅう,名詞
とうにゅう,とうにゅう,名詞
糖尿,とうにょう,名詞
糖にょう,とうにょう,名詞
とう尿,とうにょう,名詞
とうにょう,とうにょう,名詞
当人,とうにん,名詞
とうにん,とうにん,名詞
当年,とうねん,名詞
とうねん,とうねん,名詞
当の,とうの,連体詞
とうの,とうの,連体詞
疾うの昔,とうのむかし,名詞
とうの昔,とうのむかし,名詞
とうのむかし,とうのむかし,名詞
踏破,とうは,名詞
とう破,とうは,名詞
とうは,とうは,名詞
党派,とうは,名詞
とう派,とうは,名詞
とうは,とうは,名詞
統廃合,とうはいごう,名詞
統はい合,とうはいごう,名詞
とう廃合,とうはいごう,名詞
とうはい合,とうはいごう,名詞
とうはいごう,とうはいごう,名詞
頭髪,とうはつ,名詞
頭はつ,とうはつ,名詞
とうはつ,とうはつ,名詞
討伐,とうばつ,名詞
討ばつ,とうばつ,名詞
とう伐,とうばつ,名詞
とうばつ,とうばつ,名詞
登板,とうばん,名詞
とうばん,とうばん,名詞
当番,とうばん,名詞
とうばん,とうばん,名詞
逃避,とうひ,名詞
とう避,とうひ,名詞
とうひ,とうひ,名詞
党費,とうひ,名詞
とう費,とうひ,名詞
とうひ,とうひ,名詞
当否,とうひ,名詞
とうひ,とうひ,名詞
投票,とうひょう,名詞
投ひょう,とうひょう,名詞
とうひょう,とうひょう,名詞
盗品,とうひん,名詞
とう品,とうひん,名詞
とうひん,とうひん,名詞
闘病,とうびょう,名詞
とう病,とうびょう,名詞
とうびょう,とうびょう,名詞
豆腐,とうふ,名詞
とうふ,とうふ,名詞
党風,とうふう,名詞
とう風,とうふう,名詞
とうふう,とうふう,名詞
東部,とうぶ,名詞
とうぶ,とうぶ,名詞
頭部,とうぶ,名詞
とうぶ,とうぶ,名詞
当分,とうぶん,副詞
当ぶん,とうぶん,副詞
とう分,とうぶん,副詞
とうぶん,とうぶん,副詞
等分,とうぶん,名詞
とうぶん,とうぶん,名詞
糖分,とうぶん,名詞
とう分,とうぶん,名詞
とうぶん,とうぶん,名詞
答弁,とうべん,名詞
答べん,とうべん,名詞
とうべん,とうべん,名詞
当方,とうほう,名詞
とうほう,とうほう,名詞
投法,とうほう,名詞
投ほう,とうほう,名詞
とうほう,とうほう,名詞
東方,とうほう,名詞
とうほう,とうほう,名詞
東北,とうほく,名詞
とうほく,とうほく,名詞
東北東,とうほくとう,名詞
とうほくとう,とうほくとう,名詞
謄本,とうほん,名詞
とう本,とうほん,名詞
とうほん,とうほん,名詞
逃亡,とうぼう,名詞
逃ぼう,とうぼう,名詞
とう亡,とうぼう,名詞
とうぼう,とうぼう,名詞
灯明,とうみょう,名詞
とう明,とうみょう,名詞
とうみょう,とうみょう,名詞
冬眠,とうみん,名詞
冬みん,とうみん,名詞
とうみん,とうみん,名詞
島民,とうみん,名詞
島みん,とうみん,名詞
とうみん,とうみん,名詞
党務,とうむ,名詞
とう務,とうむ,名詞
とうむ,とうむ,名詞
透明だ,とうめいだ,形容詞
とう明だ,とうめいだ,形容詞
とうめいだ,とうめいだ,形容詞
当面,とうめん,名詞
とうめん,とうめん,名詞
当面,とうめん,名詞
とうめん,とうめん,名詞
トウモロコシ,とうもろこし,名詞
とうもろこし,とうもろこし,名詞
当夜,とうや,名詞
とうや,とうや,名詞
投薬,とうやく,名詞
とうやく,とうやく,名詞
灯油,とうゆ,名詞
とう油,とうゆ,名詞
